id,value
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1342.1851,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1342.1855,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1364.1498.1875,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1364.1498.1876,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.688.1878,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.688.1880,
0.2.5.12.29.34.40.45.60.97.218.237.684.688.1880.2208,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.688.1880.2212,
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1495.1677.1882,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995.1083.1429.1483.1495.1677.1884,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1100.1254.1894,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1100.1254.1900,
0.25.78.84.145.232.236.271.318.594.945.1058.1100.1254.1900.2180,1000
0.25.78.84.145.232.236.271.318.594.945.1058.1100.1254.1900.2184,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.614.1552.1897,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.614.1552.1903,1000
0.39.100.158.172.264.470.644.1241.1369.1636.1912,1000
0.39.100.158.172.264.470.644.1241.1369.1636.1916,1000
0.1923,
0.341.589.631.970.1057.1927,1000
0.341.589.631.970.1057.1933,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.916.1930,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1992,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1937,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.499.778.807.1240.1932,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.499.778.807.1240.1938,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.916.1936,1000
0.1.3.8.37.66.135.224.508.557.737.1704.1945,1000
0.1.3.8.37.66.135.224.508.557.737.1704.1948,1000
0.1950,
0.1950.1980,1000
0.1950.1983,
0.1950.1983.2040,
0.1950.1983.2040.2206,
0.1950.1983.2040.2206.2257,1000
0.1950.1983.2040.2206.2266,1000
0.1950.1983.2040.2210,1000
0.1950.1983.2044,
0.1.3.7.19.31.54.95.121.153.198.275.393.795.858.1952,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795.858.1956,1000
0.39.100.158.172.263.743.821.1725.1821.1960,1000
0.39.100.158.172.263.743.821.1725.1821.1963,
0.39.100.158.172.264.470.642.818.844.1536.1969,1000
0.39.100.158.172.264.470.642.818.844.1536.1974,
0.209.265.325.357.408.537.619.739.1231.1768.1883.1970,
0.209.265.325.357.408.537.619.739.1231.1768.1883.1970.2158,1000
0.209.265.325.357.408.537.619.739.1231.1768.1883.1970.2159,1000
0.209.265.325.357.408.537.619.739.1231.1768.1883.1975,1000
0.156.214.436.455.553.1271.1439.1979,1000
0.156.214.436.455.553.1271.1439.1982,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1045.1987,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1045.1987.2114,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1045.1987.2119,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1045.1989,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1678.1997,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.511.1242.1351.1471.1565.1678.1999,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2005,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2005.2169,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2005.2169.2263,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2005.2169.2272,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2005.2170,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256.1931.1995.2008,1000
0.39.100.158.172.264.470.644.1241.1369.1636.1916.2012,1000
0.39.100.158.172.264.470.644.1241.1369.1636.1916.2017,1000
0.1.3.8.37.66.135.225.905.1561.1719.2014,1000
0.1.3.8.37.66.135.225.905.1561.1719.2019,
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2033,
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2033.2115,
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2033.2115.2222,1000
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2033.2115.2229,1000
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2033.2120,1000
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020.2036,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1913.2006.2042,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1539.2043,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.380.919.1245.1539.2047,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061.1265.1388.1913.2006.2046,1000
0.1.3.7.19.30.32.50.58.183.228.568.1112.2050,1000
0.1.3.7.19.30.32.50.58.183.228.568.1112.2051,1000
0.39.100.158.172.263.743.821.1725.1825.2054,1000
0.39.100.158.172.263.743.821.1725.1825.2060,
0.39.100.158.172.263.743.821.1725.1825.2060.2146,1000
0.39.100.158.172.263.743.821.1725.1825.2060.2150,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.916.1936.2057,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.916.1936.2063,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1285.2067,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1285.2067.2181,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1285.2067.2185,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1285.2068,1000
0.2.5.12.29.34.40.45.61.103.167.322.390.2072,1000
0.2.5.12.29.34.40.45.61.103.167.322.390.2075,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1949.2081,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1949.2081.2163,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1949.2081.2167,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141.1166.1284.1306.1688.1949.2085,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.668.1650.2090,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.668.1650.2091,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1942.2092,1000
0.209.265.325.357.408.537.619.736.914.1299.1537.2093,1000
0.209.265.325.357.408.537.619.736.914.1299.1537.2097,
0.209.265.325.357.408.537.619.736.914.1299.1537.2097.2192,1000
0.209.265.325.357.408.537.619.736.914.1299.1537.2097.2197,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.310.769.2094,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.310.769.2098,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1942.2096,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1023.2105,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1023.2108,1000
0.2123,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1346.1840.2126,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1346.1840.2129,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1069.2118.2136,1000
0.25.78.85.90.226.500.955.991.1448.1596.2137,1000
0.25.78.85.90.226.500.955.991.1448.1596.2140,
0.1.3.7.19.30.32.50.58.183.228.568.1112.2051.2138,1000
0.1.3.7.19.30.32.50.58.183.228.568.1112.2051.2141,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027.1041.1069.2118.2139,1000
0.2143,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1468.2147,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1468.2151,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1195.1259.2148,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1574.2149,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1574.2149.2160,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1574.2149.2164,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610.1355.1574.2153,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157.1195.1259.2152,1000
0.209.265.325.357.413.534.539.545.690.1300.2161,1000
0.209.265.325.357.413.534.539.545.690.1300.2165,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1592.2182,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294.1502.1507.1592.2186,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1143.1209.2190,1000
0.39.100.157.221.269.421.527.866.1008.1088.1156.2191,1000
0.39.100.157.221.269.421.527.866.1008.1088.1156.2196,
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855.1143.1209.2195,1000
0.1.3.7.19.30.32.50.58.182.748.1528.2194.2201,1000
0.1.3.7.19.30.32.50.58.182.748.1528.2194.2203,
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1387.1887.2209,1000
0.2.5.12.29.34.40.45.61.103.168.208.338.432.759.1387.1887.2213,1000
0.1950.1983.2040.2210.2219,1000
0.1950.1983.2040.2210.2226,
0.39.100.158.172.264.470.644.1241.1371.2220,1000
0.39.100.158.172.264.470.644.1241.1371.2227,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1942.2096.2238,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.643.1216.1252.1316.1464.1942.2096.2240,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.853.980.2242,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.853.980.2245,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1691.1921.2258,1000
0.25.78.84.145.232.236.271.318.595.698.709.1763.2262,1000
0.25.78.84.145.232.236.271.318.595.698.709.1763.2271,
0.2.5.13.53.91.116.137.149.231.485.581.712.827.1691.1921.2267,1000
0.2500,1000
0.2501,1000
